,title,date,content
372,Air Liquide: ouvre le plus grand électrolyseur PEM au Canada,2019-02-25 09:53:00,"['air', 'liquid', 'annonc', 'construct', 'canad', 'plus', 'grand', 'électrolyseur', 'pem', 'membran', 'échang', 'proton', 'mond', 'il', 'capac', 'mégawatt', 'mw', 'permettr', 'product', 'décarbon', 'air', 'liquid', 'install', 'électrolyseur', 'mw', 'augment', 'ains', 'capac', 'actuel', 'sit', 'product', 'situ', 'bécancour', 'région', 'québec', 'canad', 'la', 'proxim', 'bécancour', 'principal', 'march', 'industriel', 'canad', 'contribu', 'assur', 'hydrogen', 'bas', 'carbon', 'nord', 'usag', 'mobil', 'indiqu', 'group', 'ce', 'invest', 'lign', 'object', 'climat', 'group', 'vis', 'réduir', 'carbon', 'activ', 'agir', 'client', 'industr', 'durabl', 'favoris', 'societ', 'bas', 'carbon', 'a', 'déclar', 'michael', 'graff', 'directeur', 'général', 'adjoint', 'directeur', 'air', 'liquid', 's', 'président', 'chef', 'direct', 'air', 'liquid', 'holding', 'inc']"
373,Air Liquide: BlackRock a renforcé sa participation,2019-02-19 13:02:00,"['un', 'avis', 'publi', 'matin', 'march', 'financi', 'relai', 'déclar', 'selon', 'laquel', 'févri', 'américain', 'blackrock', 'a', 'franch', 'hauss', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'a', 'cet', 'dat', 'compt', 'fond', 'client', 'apres', 'titr', 'hor', 'march', 'récept', 'détenu', 'titr', 'collatéral', 'blackrock', 'point', 'part', 'voix', 'gé', 'franc', 'gaz', 'industriel', 'médical']"
374,Air Liquide: Liberum reste à 'achat' après les résultats,2019-02-14 12:00:00,"['liberum', 'réaffirm', 'recommand', 'object', 'cour', 'euros', 'air', 'liquid', 'apres', 'publiqu', 'résultat', 'annuel', 'gé', 'franc', 'gaz', 'industriel', 'ressort', 'croissanc', 'rapid', 'activ', 'gaz', 'électron', 'le', 'brok', 'soulign', 'a', 'réalis', 'croissanc', 'organ', 'impression', 'chaqu', 'trimestr', 'don', 'compar', 'soutenu', 'progress', 'structurel', 'activ', 'matérial', 'avanc', 'représent', 'revenus', 'gaz', 'probabl', 'profit', 'actif', 'retour', 'supérieur', 'moyen', 'potentiel', 'mainten', 'croissanc', 'deux', 'fois', 'moyen', 'group', 'air', 'liquid', 'electronic', 'gas', 'business', 'enjoyed', 'impress', 'organic', 'growth', 'in', 'in', 'every', 'quart', 'lfl', 'for', 'year', 'buoyed', 'by', 'a', 'structural', 'growth', 'story', 'in', 'it', 'advanced', 'material', 'business', 'wher', 'the', 'material', 'intensity', 'of', 'semiconductor', 'and', 'display', 'manufacturing', 'is', 'increasing', 'in', 'the', 'growth', 'was', 'particularly', 'at', 'yoy', 'progress', 'in', 'advanced', 'material', 'combined', 'with', 'a', 'increas', 'in', 'sal', 'in', 'the', 'lumpy', 'equipment', 'and', 'install', 'business', 'and', 'the', 'ramp', 'up', 'of', 'carri', 'gas', 'unit', 'in', 'singapor', 'taiwaan', 'chin', 'and', 'japan', 'electronic', 'is', 'only', 'of', 'gas', 'revenu', 'today', 'and', 'probably', 'of', 'profit', 'but', 'is', 'an', 'underappreciated', 'asset', 'with', 'abov', 'averag', 'return', 'and', 'the', 'potential', 'to', 'sustain', 'growth', 'the', 'group', 'averag', 'for', 'thos', 'interested', 'in', 'learning', 'mor', 'ref', 'to', 'our', 'deep', 'div', 'shown', 'below']"
375,"Air Liquide: croissance de 4,2% du résultat net annuel",2019-02-14 08:15:00,"['air', 'liquid', 'affich', 'résultat', 'net', 'part', 'group', 'progress', 'million', 'marg', 'opérationnel', 'roc', 'chiffr', 'total', 'hor', 'effet', 'énerg', 'amélior', 'point', 'bas', 'a', 'million', 'chiffr', 'group', 'gaz', 'industriel', 'ressort', 'hauss', 'publi', 'compar', 'supérieur', 'born', 'haut', 'neos', 'il', 'soutenu', 'croissanc', 'vent', 'gaz', 'servic', 'élev', 'air', 'liquid', 'propos', 'dividend', 'stabl', 'euros', 'action', 'ains', 'action', 'gratuit', 'action', 'détenu', 'il', 'dit', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const']"
376,Air Liquide: réalise l'acquisition de TA Corporate Holdings,2019-02-06 18:00:00,"['air', 'liquid', 'annonc', 'airg', 'ta', 'corporat', 'holding', 'inc', 'cet', 'societ', 'import', 'distributeur', 'indépend', 'gaz', 'industriel', 'fournitur', 'soudag', 'desserv', 'plusieur', 'zon', 'géograph', 'pay', 'compt', 'environ', 'collabor', 'a', 'géner', 'environ', 'million', 'dollar', 'us', 'tech', 'air', 'exploit', 'sit', 'californ', 'tex', 'ains', 'la', 'societ', 'compt', 'plus', 'client', 'avec', 'cet', 'acquisit', 'airg', 'pourr', 'continu', 'renforc', 'réseau', 'distribu', 'permet', 'plus', 'grand', 'proxim', 'client', 'local', 'indiqu', 'group']"
377,Air Liquide: deux acquisitions dans la santé en Suisse,2019-02-05 09:15:00,"['air', 'liquid', 'gé', 'franc', 'gaz', 'industriel', 'médical', 'annonc', 'matin', 'deux', 'societ', 'suiss', 'étoff', 'activ', 'sant', 'domicil', 'sleep', 'health', 'megamed', 'le', 'condit', 'financi', 'oper', 'précis', 'megamed', 'depuis', 'pres', 'an', 'march', 'suiss', 'quand', 'sleep', 'health', 'fond', 'présent', 'comm', 'acteur', 'national', 'accompagn', 'patient', 'souffr', 'sommeil', 'concurrent', 'entre', 'autr', 'lind', 'air', 'liquid', 'revend', 'rang', 'numéro', 'européen', 'sant', 'domicil']"
378,Air Liquide: prend une participation dans Hydrogenics,2019-01-24 18:11:00,"['air', 'liquid', 'annonc', 'pris', 'particip', 'capital', 'societ', 'canadien', 'hydrogenic', 'corpor', 'cet', 'societ', 'spécialis', 'équip', 'product', 'électrolys', 'pil', 'combustibl', 'cet', 'oper', 'correspond', 'invest', 'million', 'dollar', 'américain', 'million', 'elle', 'permet', 'group', 'réaffirm', 'engag', 'long', 'term', 'march', 'énerg', 'ambit', 'acteur', 'majeur', 'fournitur', 'décarbon', 'indiqu', 'direct', 'air', 'liquid', 'hydrogenic', 'égal', 'conclu', 'accord', 'technolog', 'commercial', 'afin', 'développ', 'conjoint', 'technolog', 'pem', 'proton', 'exchang', 'membran', 'françois', 'darch', 'directeur', 'societ', 'membr', 'comit', 'exécut', 'liquid', 'a', 'déclar', 'technolog', 'clef', 'accéler', 'comm', 'vecteur', 'durabl', 'en', 'effet', 'permet', 'produir', 'total', 'décarbon', 'grâc', 'not', 'renouvel', 'nous', 'plus', 'jam', 'convaincus', 'jou', 'rôl', 'majeur', 'lutt', 'contr', 'réchauff', 'climat']"
379,Air Liquide: BlackRock a allégé sa participation,2019-01-22 12:02:00,"['un', 'avis', 'publi', 'matin', 'march', 'financi', 'relai', 'déclar', 'selon', 'laquel', 'janvi', 'américain', 'blackrock', 'a', 'franch', 'baiss', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'a', 'cet', 'dat', 'compt', 'fond', 'client', 'apres', 'cession', 'titr', 'march', 'restitu', 'détenu', 'titr', 'collatéral', 'blackrock', 'point', 'part', 'voix', 'gé', 'franc', 'gaz', 'industriel', 'médical']"
380,Air Liquide: BlackRock au-dessus des 5% du capital,2019-01-21 12:23:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'janvi', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'elle', 'détient', 'ains', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'hor', 'march', 'récept', 'détenu', 'titr', 'collatéral', 'précis']"
381,Air Liquide: UBS parie sur la croissance et passe à l'achat,2018-12-06 11:22:00,"['ub', 'pass', 'spécial', 'franc', 'gaz', 'industriel', 'médical', 'air', 'liquid', 'matin', 'cour', 'relev', 'euros', 'parallel', 'ub', 'a', 'auss', 'entam', 'suiv', 'concurrent', 'allemand', 'lind', 'cibl', 'euros', 'le', 'analyst', 'pass', 'revu', 'secteur', 'chim', 'sen', 'larg', 'devr', 'connaîtr', 'croissanc', 'plus', 'faibl', 'depuis', 'de', 'plus', 'prix', 'mati', 'premi', 'menac', 'marg', 'alor', 'valoris', 'action', 'jug', 'plutôt', 'élev', 'bref', 'ub', 'abaiss', 'prévis', 'bénéfic', 'action', 'secteur', 'présag', 'plus', 'hauss', 'rapport', 'alor', 'consensus', 'attend', 'dan', 'context', 'ub', 'entend', 'défens', 'distingu', 'air', 'liquid', 'la', 'not', 'montr', 'posit', 'grand', 'industr', 'deuxiem', 'grand', 'branch', 'group', 'franc', 'apres', 'marchand', 'cet', 'divis', 'croissanc', 'devr', 'accéler', 'lien', 'invest', 'prévus', 'client', 'secteur', 'chim', 'bref', 'estimon', 'croissanc', 'organ', 'gaz', 'servic', 'liquid', 'net', 'supérieur', 'cel', 'pib', 'mondial', 'premi', 'depuis', 'indiqu', 'ub']"
383,Air Liquide: veut réduire de 30% son intensité carbone,2018-11-30 09:28:00,"['dan', 'cadr', 'approch', 'global', 'climat', 'air', 'liquid', 'revend', 'object', 'plus', 'ambiti', 'secteur', 'ains', 'réduir', 'intens', 'carbon', 'bas', 'émiss', 'cet', 'object', 'pourr', 'not', 'augment', 'pres', 'achat', 'renouvel', 'amélior', 'énerget', 'unit', 'product', 'réduct', 'carbon', 'produit', 'le', 'group', 'égal', 'industr', 'durabl', 'grâc', 'solut', 'bas', 'carbon', 'continuel', 'développ', 'nouvel', 'solut', 'comm', 'captur', 'valoris', 'mis', 'point', 'nouveau', 'matérial']"
384,Air Liquide: contrat d'achat d'électricité renouvelable,2018-11-30 09:12:00,"['air', 'liquid', 'annonc', 'signatur', 'contrat', 'mégawatt', 'mw', 'renouvel', 'éolien', 'filial', 'next', 'energy', 'resourc', 'plus', 'grand', 'producteur', 'mondial', 'renouvel', 'le', 'parc', 'éolien', 'fourn', 'mw', 'fournisseur', 'franc', 'gaz', 'industriel', 'cour', 'développ', 'comt', 'menard', 'tex', 'devr', 'être', 'achev', 'quatriem', 'trimestr', 'avec', 'cet', 'accord', 'air', 'liquid', 'a', 'object', 'électr', 'renouvel', 'part', 'signif', 'actif', 'product', 'gaz', 'industriel', 'tex', 'tout', 'évit', 'million', 'ton', 'dur']"
385,Air Liquide: construction d'une usine d'hydrogène liquide,2018-11-26 09:58:00,"['air', 'liquid', 'annonc', 'matin', 'prochain', 'construct', 'unit', 'product', 'grand', 'taill', 'liquid', 'destin', 'march', 'énerg', 'le', 'group', 'prévoit', 'ains', 'plus', 'million', 'dollar', 'américain', 'construct', 'cet', 'usin', 'doit', 'début', 'premi', 'mois', 'le', 'sit', 'dispos', 'capac', 'product', 'pres', 'ton', 'jour', 'volum', 'peut', 'aliment', 'selon', 'air', 'liquid', 'véhicul', 'électr', 'pil', 'combustibl', 'group', 'a', 'égal', 'sign', 'contrat', 'long', 'term', 'firstel', 'fuel', 'fef', 'acteur', 'majeur', 'distribu', 'fournitur', 'réseau', 'station', 'californ', 'ce', 'nouveau', 'engag', 'permettront', 'répondr', 'besoin', 'croiss', 'march', 'mobil', 'hydrogen', 'californ', 'contribu', 'déploi', 'véhicul', 'électr', 'hydrogen', 'ains', 'march', 'cet', 'état', 'précis', 'air', 'liquid']"
386,Air Liquide: BlackRock passe sous les 5% -Air Liquide,2018-11-07 14:08:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'restitu', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
387,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2018-11-06 12:06:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'hor', 'march', 'récept', 'détenu', 'titr', 'collatéral']"
388,Air Liquide: lance une opération d'actionnariat salarié,2018-10-31 09:32:00,"['air', 'liquid', 'annonc', 'oper', 'capital', 'réserv', 'salari', 'ains', 'préretra', 'retrait', 'oper', 'couvr', 'plus', 'pay', 'sous', 'réserv', 'autoris', 'requis', 'certain', 'le', 'prix', 'souscript', 'action', 'a', 'fix', 'euros', 'port', 'nombr', 'maximum', 'action', 'euros', 'valeur', 'nominal', 'chacun', 'mont', 'nominal', 'maximum', 'million', 'la', 'périod', 'souscript', 'lieu', 'novembr', 'heur', 'novembr', 'minuit', 'heur', 'paris', 'le', 'nouvel', 'action', 'immédiat', 'assimil', 'action', 'ancien', 'bénéfici', 'mêm', 'droit']"
389,"Air Liquide:hausse de 6,6% du chiffre d'affaires trimestriel",2018-10-24 18:25:00,"['le', 'chiffr', 'group', 'million', 'trimestr', 'hauss', 'compar', 'ce', 'chiffr', 'correspond', 'born', 'supérieur', 'neos', 'précis', 'direct', 'il', 'affich', 'variat', 'publi', 'trimestr', 'le', 'chiffr', 'gaz', 'servic', 'atteint', 'million', 'trimestr', 'croissanc', 'compar', 'tout', 'zon', 'contribuent', 'croissanc', 'précis', 'group', 'le', 'chiffr', 'construct', 'million', 'hauss', 'rapport', 'trimestr', 'il', 'bénéfic', 'progress', 'pris', 'command', 'depuis', 'début', 'march', 'global', 'technolog', 'présent', 'vent', 'hauss', 'million', 'dan', 'environ', 'compar', 'air', 'liquid', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'hor', 'élément', 'exceptionnel', 'a', 'déclar', 'benoît', 'poti', 'général']"
390,Air Liquide: croissance de 6% du CA comparable trimestriel,2018-10-24 08:05:00,"['air', 'liquid', 'publ', 'chiffr', 'million', 'titr', 'troisiem', 'trimestr', 'hauss', 'publi', 'compar', 'correspond', 'born', 'supérieur', 'object', 'neos', 'port', 'activ', 'group', 'gaz', 'servic', 'ingénier', 'construct', 'march', 'global', 'technolog', 'expliqu', 'pdg', 'benoît', 'poti', 'ajout', 'hauss', 'vent', 'reflet', 'égal', 'prix', 'dan', 'environ', 'compar', 'fournisseur', 'gaz', 'industriel', 'déclar', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'hor', 'élément', 'exceptionnel']"
391,Air Liquide: va installer 6 nouvelles stations hydrogène,2018-10-15 09:52:00,"['air', 'liquid', 'annonc', 'visit', 'moon', 'président', 'cor', 'sud', 'quatr', 'nouvel', 'station', 'hydrogen', 'mobil', 'cor', 'sud', 'le', 'group', 'projet', 'ailleur', 'réalis', 'deux', 'nouvel', 'air', 'liquid', 'revend', 'déjà', 'station', 'hydrogen', 'mond', 'jou', 'rôl', 'primordial', 'transit', 'énerget', 'elle', 'actuel', 'vingtain', 'franc', 'dont', 'moiti', 'conçu', 'install', 'group', 'solut', 'répondr', 'def', 'transport', 'propr', 'contribu', 'ains', 'qualit', 'utilis', 'pil', 'combustibl', 'combin', 'produir', 'rejet', 'air', 'liquid', 'maîtris', 'chaîn', 'hydrogen', 'product', 'stockag', 'distribu', 'développ', 'utilis', 'final', 'expliqu', 'air', 'liquid']"
392,Air Liquide: retombe sur le support des 105E,2018-10-12 13:36:00,"['air', 'liquid', 'retomb', 'support', 'constitu', 'bas', 'corridor', 'consolid', 'latéral', 'format', 'depuis', 'déjà', 'test', 'repris', 'mois', 'en', 'cas', 'ruptur', 'apres', 'ultim', 'oscill', 'ver', 'titr', 'liber', 'potentiel', 'repl', 'ver']"
393,Air Liquide: les changes pèseront moins au 3e trimestre,2018-10-04 09:07:00,"['air', 'liquid', 'a', 'fourn', 'hi', 'soir', 'prévis', 'vent', 'trimestr', 'publi', 'octobr', 'point', 'prospect', 'effet', 'chang', 'au', 'trimestr', 'rappel', 'gé', 'franc', 'gaz', 'industriel', 'médical', 'négat', 'devis', 'a', 'réduit', 'ca', 'publi', 'apres', 'trimestr', 'air', 'liquid', 'estim', 'trimestr', 'cet', 'effet', 'limit', 'environ', 'impact', 'reten', 'parit', 'dollar', 'moyen', 'annuel']"
394,Air Liquide: inaugure le plus grand Centre de R&D du Groupe,2018-09-27 08:42:00,"['air', 'liquid', 'inaugur', 'campus', 'innov', 'paris', 'situ', 'plateau', 'saclay', 'région', 'parisien', 'il', 'comprend', 'plus', 'grand', 'centr', 'recherch', 'développ', 'group', 'bât', 'vient', 'total', 'rénov', 'comport', 'laboratoir', 'plateform', 'pilot', 'le', 'campus', 'innov', 'accueil', 'des', 'accéler', 'deeptech', 'représent', 'invest', 'million', 'nouveau', 'centr', 'r', 'd', 'paris', 'a', 'total', 'rénov', 'plus', 'grand', 'centr', 'r', 'd', 'group', 'il', 'rassembl', 'pres', 'collabor', 'dont', 'chercheur', 'comport', 'laboratoir', 'plateform', 'pilot', 'concevoir', 'test', 'technolog', 'grandeur', 'natur', 'indiqu', 'group']"
395,"Air Liquide : retracement imminent des 112,8E",2018-09-26 14:46:00,"['air', 'liquid', 'refranch', 'retrac', 'sembl', 'imminent', 'le', 'titr', 'pourr', 'sort', 'corridor', 'format', 'depuis', 'avril', 'chemin']"
396,Air Liquide: un site pilote de production d'hydrogène,2018-09-03 18:05:00,"['le', 'group', 'annonc', 'avoir', 'inaugur', 'hobro', 'danemark', 'hybal', 'sit', 'pilot', 'product', 'décarbon', 'cet', 'usin', 'utilis', 'technolog', 'permet', 'réseau', 'électr', 'stock', 'surplus', 'sous', 'form', 'lequel', 'utilis', 'transport', 'indiqu', 'direct', 'air', 'liquid', 'a', 'développ', 'construit', 'exploit', 'product', 'électrolys', 'ains', 'centr', 'remplissag', 'client', 'industriel', 'livr', 'camion', 'capac', 'mw', 'permet', 'produir', 'environ', 'kg', 'jour', 'san', 'émiss', 'françois', 'darch', 'directeur', 'societ', 'membr', 'comit', 'exécut', 'liquid', 'supervis', 'a', 'déclar', 'énerg', 'a', 'potentiel', 'développ', 'consider', 'servic', 'transit', 'énerget', 'hybal', 'particip', 'égal', 'group', 'faveur', 'solut', 'technolog', 'contribu', 'réduir', 'émiss', 'gaz', 'effet', 'serr', 'lutt', 'contr', 'chang', 'climat']"
397,"AIr Liquide: biseau 111,5/105,4E -Air Liquide",2018-08-06 09:59:00,"['air', 'liquid', 'biseau', 'depuis', 'avril', 'titr', 'align', 'séanc', 'repl', 'consécut', 'ver', 'peut', 'consolid', 'encor', 'avant', 'menac', 'support', 'vu', 'faibl', 'véloc', 'consolid', 'faudr', 'vrai', 'élément', 'redout', 'sort', 'biseau', 'bas']"
399,Air Liquide: hausse de 12% du résultat net au 1er semestre,2018-07-30 07:57:00,"['air', 'liquid', 'publ', 'résultat', 'net', 'part', 'group', 'million', 'titr', 'premi', 'semestr', 'hauss', 'marg', 'opérationnel', 'hor', 'effet', 'énerg', 'léger', 'baiss', 'point', 'bas', 'le', 'chiffr', 'gé', 'gaz', 'industriel', 'million', 'baiss', 'don', 'publi', 'croissanc', 'compar', 'proch', 'born', 'supérieur', 'plan', 'strateg', 'neos', 'environ', 'compar', 'air', 'liquid', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'hor', 'élément', 'exceptionnel', 'indiqu', 'pdg', 'benoît', 'poti']"
400,Air Liquide: point sur les contrats de xénon et de krypton,2018-07-10 10:03:00,"['air', 'liquid', 'a', 'fait', 'part', 'matin', 'signatur', 'depuis', 'début', 'plusieur', 'contrat', 'pluriannuel', 'mont', 'global', 'supérieur', 'million', 'port', 'xénon', 'krypton', 'le', 'gé', 'franc', 'gaz', 'industriel', 'médical', 'précis', 'affair', 'remport', 'aupres', 'fabric', 'satellit', 'secteur', 'utilis', 'xénon', 'krypton', 'proced', 'récent', 'product', 'mémoir', 'flash', 'haut', 'gamm', 'moindr', 'coût', 'le', 'mémoir', 'flash', 'permettent', 'effet', 'répondr', 'besoin', 'exponentiel', 'stockag', 'transfert', 'massif', 'don', 'précis', 'group', 'la', 'propuls', 'électr', 'satellit', 'requiert', 'égal', 'xénon']"
401,Air Liquide: prise de participation minoritaire en Chine,2018-06-28 18:24:00,"['le', 'group', 'air', 'liquid', 'chinois', 'stne', 'sign', 'accord', 'partenariat', 'accéler', 'chin', 'déploi', 'flott', 'camion', 'électr', 'fonction', 'annonc', 'jeud', 'soir', 'group', 'spécial', 'gaz', 'industriel', 'stne', 'propos', 'plateform', 'logist', 'hydrogen', 'destin', 'livraison', 'urbain', 'marchandis', 'oper', 'station', 'hydrogen', 'shangh', 'ains', 'flott', 'camion', 'hydrogen', 'ce', 'partenariat', 'impliqu', 'pris', 'particip', 'minoritair', 'liquid', 'stne', 'environ', 'million', 'liquid', 'mettr', 'disposit', 'stne', 'expertis', 'chaîn', 'hydrogen', 'product', 'stockag', 'distribu', 'accéler', 'développ', 'précis', 'air', 'liquid', 'stne', 'a', 'object', 'dispos', 'flott', 'plus', 'camion', 'réseau', 'station', 'hydrogen']"
402,Air Liquide: BlackRock sous les 5% -Air Liquide,2018-06-25 12:29:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'juin', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'blackrock', 'détient', 'ains', 'action', 'liquid', 'ce', 'franch', 'seuil', 'résult', 'cession', 'march', 'restitu', 'détenu', 'titr', 'collatéral']"
403,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2018-06-22 13:54:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'juin', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'récept', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
404,Air Liquide: BlackRock détient moins d'actions,2018-06-18 17:11:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'juin', 'seuil', 'capital', 'droit', 'vot', 'societ', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'cession', 'liquid', 'hor', 'march', 'restitu', 'liquid', 'détenu', 'titr', 'collatéral']"
405,Air Liquide: BlackRock se renforce au capital,2018-06-12 13:15:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'juin', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'ducapital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'march', 'récept', 'détenu', 'titr', 'collatéral']"
406,Air Liquide: une nouvelle directrice de la communication,2018-06-04 15:59:00,"['alexandr', 'rocc', 'nomm', 'directric', 'commun', 'group', 'air', 'liquid', 'fonction', 'occup', 'compt', 'juillet', 'annonc', 'jour', 'spécialis', 'gaz', 'sant', 'recherch', 'elle', 'succed', 'anne', 'bardot', 'prendr', 'nouvel', 'fonction', 'sein', 'group', 'apres', 'avoir', 'dirig', 'commun', 'pend', 'six', 'an', 'alexandr', 'rocc', 'success', 'pass', 'printemp', 'air', 'liquid', 'galer', 'lafayet', 'group', 'cred', 'agricol', 's', 'a', 'lafarg', 'sanof']"
408,Air Liquide: hausse de 6% du CA trimestriel en comparable,2018-04-25 08:31:00,"['air', 'liquid', 'affich', 'chiffr', 'premi', 'trimestr', 'million', 'retr', 'variat', 'publi', 'raison', 'fort', 'effet', 'chang', 'négat', 'progress', 'don', 'compar', 'le', 'activ', 'gaz', 'servic', 'ingénier', 'construct', 'march', 'global', 'technolog', 'contribuent', 'cet', 'croissanc', 'dynam', 'environ', 'économ', 'plus', 'favor', 'par', 'ailleur', 'tout', 'géograph', 'progressent', 'not', 'environ', 'compar', 'air', 'liquid', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'hor', 'élément', 'exceptionnel', 'déclar', 'pdg', 'group', 'gaz', 'industriel', 'benoît', 'poti']"
409,Air Liquide: développe sa production de biométhane,2018-04-19 17:43:00,"['air', 'liquid', 'annonc', 'mis', 'servic', 'depuis', 'début', 'trois', 'nouvel', 'unit', 'product', 'biométhan', 'franc', 'le', 'group', 'a', 'ains', 'doubl', 'capac', 'product', 'biométhan', 'atteint', 'désorm', 'mw', 'équivalent', 'gwh', 'anné', 'plein', 'product', 'le', 'group', 'exploit', 'unit', 'product', 'mond', 'destin', 'purifi', 'biogaz', 'transform', 'biométhan', 'réseau', 'gaz', 'naturel', 'le', 'trois', 'nouvel', 'unit', 'product', 'biométhan', 'mis', 'servic', 'air', 'liquid', 'situent', 'walnut', 'mississip', 'franc', 'cest', 'pres', 'bordeau', 'northwick', 'pres', 'birmingham', 'nouvel', 'unit', 'product', 'biométhan', 'situ', 'sit', 'northeast', 'mississipp', 'landfill', 'neml', 'premi', 'unit', 'grand', 'taill', 'construit', 'air', 'liquid', 'elle', 'purif', 'biogaz', 'issu', 'décharg', 'ménager', 'transform', 'biométhan', 'indiqu', 'group', 'europ', 'unit', 'permettent', 'purifi', 'biogaz', 'issu', 'déchet', 'agricol', 'transform', 'biométhan']"
410,Air Liquide: signature d'un contrat avec Covestro,2018-04-17 17:48:00,"['air', 'liquid', 'covestro', 'lead', 'mondial', 'fabriqu', 'matérial', 'polymer', 'récent', 'sign', 'nouveau', 'contrat', 'long', 'term', 'fournitur', 'sit', 'product', 'covestro', 'situ', 'zon', 'portuair', 'belgiqu', 'appris', 'mard', 'apres', 'bours', 'le', 'group', 'chimiqu', 'franc', 'invest', 'million', 'construct', 'unit', 'product', 'géner', 'cet', 'usin', 'point', 'dont', 'mis', 'servic', 'prévu', 'dot', 'nouvel', 'technolog', 'propriétair', 'air', 'liquid', 'amélior', 'énerget', 'environnemental', 'global', 'processus', 'product', 'produit', 'permettr', 'égal', 'air', 'liquid', 'client', 'bassin', 'industriel', 'europ', 'dan', 'cadr', 'nouveau', 'contrat', 'long', 'term', 'utilis', 'product', 'produit', 'chimiqu', 'bas', 'polyuréthan', 'retrouv', 'nombreux', 'appliqu', 'secteur', 'construct']"
411,"Air Liquide : en route pour les 103,65E -Air Liquide",2018-04-17 15:22:00,"['air', 'liquid', 'franch', 'cap', 'met', 'rout', 'sommet', 'corridor', 'schématis', 'cas', 'débord', 'titr', 'pourr', 'ver', 'résist', 'janvi', 'derni']"
