Date,Open,High,Low,Close,Adj Close,Volume
2018-04-27,87.479340,88.677689,87.479340,88.677689,78.234947,996951
2018-04-30,88.595039,89.338844,88.429749,89.297523,78.781792,1119638
2018-05-02,89.297523,89.793388,88.801651,89.504135,78.964073,1129510
2018-05-03,89.504135,89.669418,88.801651,89.214874,78.708870,922972
2018-05-04,89.462807,89.876030,89.173553,89.793388,79.219261,1000340
2018-05-07,89.628098,90.082642,89.586777,89.669418,79.109894,734670
2018-05-08,89.545456,89.793388,89.297523,89.669418,79.109894,980144
2018-05-09,89.421486,89.669418,89.090912,89.421486,78.891144,1026963
2018-05-10,89.462807,90.041321,89.462807,89.752068,79.182808,724283
2018-05-11,89.669418,89.958679,89.214874,89.338844,78.818237,798912
2018-05-14,89.462807,89.462807,88.966942,89.173553,78.672409,685817
2018-05-15,89.214874,89.628098,88.677689,89.504135,78.964073,1395747
2018-05-16,89.504135,91.157021,89.338844,91.157021,80.422310,1275295
2018-05-17,91.198349,92.520660,91.074379,92.520660,81.625359,1151013
2018-05-18,92.479340,93.305786,91.776855,92.561981,81.661812,2114996
2018-05-21,92.809914,93.471077,92.809914,93.223137,82.245125,404130
2018-05-22,93.388428,93.636360,92.933884,93.223137,82.245125,827821
2018-05-23,93.016525,93.140495,91.404961,92.148758,81.297256,1433300
2018-05-24,92.355370,93.140495,91.280991,91.735535,80.932701,1050137
2018-05-25,92.148758,92.479340,91.239670,92.066116,81.224350,1242073
2018-05-28,90.702477,90.909088,88.553719,88.553719,80.029327,836722
2018-05-29,88.223137,88.842972,87.685951,87.933884,79.469154,1618681
2018-05-30,88.347107,88.429749,87.396690,88.305786,79.805260,1150372
2018-05-31,88.719009,89.132233,86.983475,87.107437,78.722267,2080480
2018-06-01,87.975204,89.256195,87.933884,89.173553,80.589493,1206694
2018-06-04,89.462807,89.876030,89.090912,89.173553,80.589493,714650
2018-06-05,89.008263,90.537193,89.008263,89.752068,81.112320,978519
2018-06-06,90.041321,90.661156,89.504135,90.661156,81.933891,1236824
2018-06-07,90.909088,91.487602,90.123962,90.495865,81.784508,906847
2018-06-08,90.082642,90.867767,89.462807,90.495865,81.784508,1032127
2018-06-11,90.495865,91.694214,90.454544,91.570244,82.755463,1106300
2018-06-12,91.818184,92.107437,90.909088,90.991737,82.232658,1003676
2018-06-13,90.909088,92.024796,90.867767,91.322311,82.531410,906965
2018-06-14,90.702477,92.975204,90.123962,92.644630,83.726433,1416174
2018-06-15,92.809914,93.099174,91.446281,91.446281,82.643440,1761121
2018-06-18,91.363632,91.487602,90.165291,90.826447,82.083275,807743
2018-06-19,89.917358,90.165291,88.966942,89.380165,80.776215,1065597
2018-06-20,89.876030,90.289253,89.256195,89.256195,80.664177,889452
2018-06-21,89.793388,90.123962,88.512398,88.884300,80.328087,917426
2018-06-22,89.297523,89.958679,89.049583,89.958679,81.299042,946310
2018-06-25,89.545456,89.876030,88.016525,88.181816,79.693222,719283
2018-06-26,88.223137,88.553719,87.603302,87.603302,79.170395,793465
2018-06-27,87.685951,89.173553,86.818184,88.057854,79.581192,1056067
2018-06-28,87.851242,88.471077,86.776855,87.520660,79.095711,1416423
2018-06-29,88.801651,89.710747,88.388428,89.008263,80.440109,1436948
2018-07-02,88.140495,88.719009,87.520660,88.388428,79.879936,1171312
2018-07-03,89.297523,89.338844,87.933884,88.760330,80.216042,962273
2018-07-04,88.842972,88.842972,87.355370,87.933884,79.469154,728482
2018-07-05,88.099174,90.041321,88.057854,89.380165,80.776215,1381815
2018-07-06,90.041321,90.289253,89.462807,90.289253,81.597794,1050868
2018-07-09,90.743797,91.239670,90.289253,90.413223,81.709831,921015
2018-07-10,90.702477,91.446281,90.247932,91.363632,82.568748,923464
2018-07-11,90.495865,90.661156,90.000000,90.041321,81.373726,947830
2018-07-12,90.537193,91.074379,89.917358,90.619835,81.896545,730179
2018-07-13,90.950417,91.404961,90.413223,90.537193,81.821854,760549
2018-07-16,90.661156,90.991737,90.041321,90.041321,81.373726,687465
2018-07-17,90.082642,90.909088,89.628098,90.537193,81.821854,609440
2018-07-18,90.661156,91.942146,90.661156,91.611572,82.792816,880066
2018-07-19,91.322311,91.570244,90.413223,90.661156,81.933891,881419
2018-07-20,90.371902,90.826447,88.801651,89.793388,81.149658,1230290
2018-07-23,89.338844,89.669418,88.512398,89.256195,80.664177,797588
2018-07-24,89.628098,90.661156,89.586777,90.082642,81.411072,743647
2018-07-25,90.041321,91.115700,90.041321,90.371902,81.672485,987393
2018-07-26,90.743797,91.735535,90.743797,91.487602,82.680786,845631
2018-07-27,91.239670,92.231407,91.239670,92.148758,83.278297,720126
2018-07-30,89.256195,90.289253,89.090912,89.834709,81.187004,1050732
2018-07-31,89.834709,90.702477,89.586777,90.495865,81.784508,1005501
2018-08-01,90.413223,90.867767,90.289253,90.702477,81.971237,784044
2018-08-02,90.289253,91.115700,89.917358,90.082642,81.411072,1105347
2018-08-03,90.206612,90.413223,88.925621,89.380165,80.776215,852642
2018-08-06,88.966942,89.462807,88.388428,89.297523,80.701530,933702
2018-08-07,89.380165,90.826447,89.297523,90.413223,81.709831,844260
2018-08-08,90.413223,90.413223,89.338844,89.710747,81.074966,755730
2018-08-09,89.586777,89.628098,88.925621,89.545456,80.925591,621981
2018-08-10,88.760330,88.925621,87.561981,87.933884,79.469154,1324560
2018-08-13,87.851242,88.719009,87.727272,88.223137,79.730568,741765
2018-08-14,88.636360,89.173553,88.057854,88.305786,79.805260,567519
2018-08-15,88.305786,88.636360,86.528923,87.024796,78.647583,1083367
2018-08-16,87.644630,87.809914,86.983475,87.727272,79.282433,751644
2018-08-17,87.975204,88.140495,87.024796,87.479340,79.058357,752497
2018-08-20,87.975204,88.636360,87.933884,88.140495,79.655876,595630
2018-08-21,88.140495,89.008263,87.975204,88.512398,79.991974,599600
2018-08-22,88.677689,89.256195,88.305786,88.966942,80.402763,746329
2018-08-23,88.966942,89.421486,88.719009,89.173553,80.589493,660531
2018-08-24,89.090912,89.504135,88.801651,88.966942,80.402763,449471
2018-08-27,89.545456,90.619835,89.090912,90.247932,81.560448,575605
2018-08-28,90.330582,90.702477,89.793388,90.165291,81.485764,753632
2018-08-29,90.413223,90.826447,90.165291,90.702477,81.971237,523830
2018-08-30,90.247932,91.198349,90.082642,90.909088,82.157967,925548
2018-08-31,90.661156,90.909088,89.462807,89.669418,81.037621,888025
2018-09-03,89.421486,90.000000,89.214874,90.000000,81.336380,479272
2018-09-04,90.082642,90.082642,87.685951,88.057854,79.581192,976622
2018-09-05,87.727272,87.933884,86.900826,87.272728,78.871643,1285700
2018-09-06,87.231407,87.685951,86.694214,86.859505,78.498199,1080145
2018-09-07,87.107437,87.396690,86.404961,87.396690,78.983673,1019925
2018-09-10,87.190079,87.685951,86.942146,87.272728,78.871643,752534
2018-09-11,87.438019,87.479340,86.652893,87.272728,78.871643,810006
2018-09-12,87.396690,88.264465,87.148758,87.396690,78.983673,721833
2018-09-13,87.520660,88.223137,87.231407,87.479340,79.058357,694282
2018-09-14,87.851242,88.429749,87.561981,88.057854,79.581192,618111
2018-09-17,87.809914,88.471077,87.520660,88.347107,79.842606,588306
2018-09-18,88.388428,88.966942,87.107437,88.181816,79.693222,1031952
2018-09-19,88.140495,89.504135,88.099174,89.214874,80.626831,803257
2018-09-20,89.173553,90.371902,89.008263,89.834709,81.187004,1103173
2018-09-21,90.041321,91.280991,90.000000,91.157021,82.382027,2782252
2018-09-24,91.074379,91.487602,90.743797,91.033058,82.270004,980194
2018-09-25,90.950417,91.157021,90.247932,90.826447,82.083275,897404
2018-09-26,91.446281,93.016525,91.280991,92.892563,83.950493,1685418
2018-09-27,92.561981,93.801651,92.272728,93.801651,84.772072,1188670
2018-09-28,93.512398,93.719009,92.685951,93.636360,84.622688,1229196
2018-10-01,93.471077,94.214874,93.471077,93.925621,84.884109,828133
2018-10-02,93.471077,94.421486,93.305786,94.380165,85.294907,1315860
2018-10-03,94.338844,95.247932,94.256195,95.165291,86.004448,944256
2018-10-04,95.000000,95.082642,93.099174,93.471077,84.473335,1085354
2018-10-05,93.388428,93.388428,92.231407,92.396690,83.502365,846456
2018-10-08,92.148758,92.396690,91.818184,92.272728,83.390335,866074
2018-10-09,92.438019,93.057854,91.487602,92.975204,84.025177,806462
2018-10-10,93.140495,93.181816,89.917358,90.000000,81.336380,1350140
2018-10-11,88.801651,89.628098,87.975204,88.057854,79.581192,1675614
2018-10-12,88.429749,88.553719,86.570244,86.859505,78.498199,1920836
2018-10-15,87.479340,87.603302,85.991737,87.024796,78.647583,1336097
2018-10-16,87.024796,88.842972,86.652893,88.760330,80.216042,1208896
2018-10-17,89.380165,90.165291,87.851242,88.181816,79.693222,1114043
2018-10-18,88.388428,89.256195,87.396690,87.809914,79.357117,1439959
2018-10-19,88.429749,88.471077,86.446281,87.355370,78.946327,1935974
2018-10-22,88.140495,88.388428,87.396690,87.768593,79.319778,1122141
2018-10-23,86.983475,88.677689,86.570244,86.735535,78.386154,1596973
2018-10-24,87.603302,89.917358,86.859505,87.024796,78.647583,1739210
2018-10-25,88.223137,89.090912,87.190079,89.008263,80.440109,1638591
2018-10-26,88.347107,88.388428,86.735535,88.140495,79.655876,1574448
2018-10-29,88.057854,88.966942,87.314049,87.314049,78.908981,952401
2018-10-30,87.561981,87.809914,86.280991,86.983475,78.610229,1036292
2018-10-31,87.561981,88.925621,87.396690,88.429749,79.917282,1956652
2018-11-01,88.388428,88.842972,87.355370,87.561981,79.133049,936981
2018-11-02,88.677689,89.049583,87.314049,87.396690,78.983673,1219607
2018-11-05,87.603302,88.223137,87.396690,88.057854,79.581192,700489
2018-11-06,88.223137,88.512398,87.066116,87.066116,78.684929,787413
2018-11-07,87.685951,89.049583,87.479340,88.512398,79.991974,843303
2018-11-08,88.636360,88.842972,87.727272,88.553719,80.029327,859928
2018-11-09,88.388428,88.595039,87.603302,88.140495,79.655876,718718
2018-11-12,88.801651,89.297523,88.264465,88.305786,79.805260,835916
2018-11-13,88.347107,89.049583,87.975204,88.595039,80.066666,783916
2018-11-14,88.223137,88.760330,87.107437,87.479340,79.058357,881151
2018-11-15,88.223137,88.388428,87.024796,88.016525,79.543831,1202161
2018-11-16,88.347107,88.512398,86.322311,87.148758,78.759613,1220047
2018-11-19,87.520660,87.892563,86.404961,86.735535,78.386154,819015
2018-11-20,86.322311,86.487602,84.173553,85.000000,76.817696,1193847
2018-11-21,85.578514,85.826447,85.000000,85.661156,77.415199,1012016
2018-11-22,85.619835,85.826447,84.834709,84.834709,76.668320,588060
2018-11-23,84.876030,85.619835,84.793388,85.330582,77.116447,583702
2018-11-26,85.950417,87.479340,85.826447,87.148758,78.759613,1218081
2018-11-27,87.024796,87.396690,85.785126,86.239670,77.938042,758909
2018-11-28,86.694214,86.900826,85.785126,85.785126,77.527237,1065035
2018-11-29,86.528923,86.900826,86.074379,86.074379,77.788651,1118265
2018-11-30,86.818184,88.801651,86.363632,88.223137,79.730568,1664526
2018-12-03,90.495865,90.743797,88.223137,88.429749,79.917282,1067459
2018-12-04,88.429749,89.008263,87.851242,88.595039,80.066666,1002249
2018-12-05,87.727272,88.181816,87.520660,87.685951,79.245079,766521
2018-12-06,87.479340,87.851242,85.537193,86.033058,77.751312,1798105
2018-12-07,86.652893,88.347107,86.487602,87.148758,78.759613,1224595
2018-12-10,86.446281,88.181816,85.785126,87.066116,78.684929,1386638
2018-12-11,87.396690,88.925621,87.314049,87.685951,79.245079,1136661
2018-12-12,88.181816,89.628098,87.933884,88.677689,80.141365,1210705
2018-12-13,88.677689,89.214874,87.851242,88.760330,80.216042,1185538
2018-12-14,88.099174,89.090912,87.644630,88.595039,80.066666,864741
2018-12-17,88.429749,88.884300,87.438019,87.892563,79.431808,879665
2018-12-18,87.396690,87.933884,86.983475,86.983475,78.610229,1075379
2018-12-19,87.438019,88.966942,86.900826,88.966942,80.402763,1469391
2018-12-20,87.727272,88.305786,87.148758,88.264465,79.767921,1486021
2018-12-21,88.057854,89.173553,87.768593,88.925621,80.365425,2344556
2018-12-24,88.264465,88.471077,87.768593,88.264465,79.767921,251805
2018-12-27,88.842972,89.090912,86.074379,86.652893,78.311478,1247522
2018-12-28,87.272728,88.347107,87.107437,87.809914,79.357117,791125
2018-12-31,88.471077,89.628098,88.347107,89.628098,81.000282,323609
2019-01-02,88.140495,88.181816,87.066116,87.685951,79.245079,823048
2019-01-03,87.024796,87.314049,86.074379,86.074379,77.788651,940611
2019-01-04,86.859505,88.760330,86.528923,88.471077,79.954643,942498
2019-01-07,88.801651,89.090912,87.396690,87.975204,79.506500,725342
2019-01-08,87.727272,89.214874,87.727272,88.099174,79.618530,927841
2019-01-09,88.140495,88.429749,86.900826,86.900826,78.535538,1275431
2019-01-10,86.115700,86.280991,85.247932,85.950417,77.676620,945878
2019-01-11,86.280991,86.652893,85.206612,85.330582,77.116447,1111190
2019-01-14,85.123962,85.247932,84.338844,84.628098,76.481590,879027
2019-01-15,85.289253,85.702477,84.628098,85.578514,77.340515,983583
2019-01-16,85.950417,86.157021,85.454544,85.909088,77.639275,874060
2019-01-17,85.743797,86.115700,85.247932,85.909088,77.639275,692157
2019-01-18,85.909088,87.479340,85.702477,87.231407,78.834305,1143779
2019-01-21,86.900826,87.190079,86.611572,86.900826,78.535538,430693
2019-01-22,86.363632,87.024796,85.991737,86.694214,78.348816,817190
2019-01-23,86.322311,87.314049,86.033058,86.818184,78.460854,886897
2019-01-24,86.776855,87.355370,86.239670,87.024796,78.647583,731573
2019-01-25,87.024796,87.396690,86.611572,86.942146,78.572884,1001337
2019-01-28,86.776855,87.024796,86.239670,86.322311,78.012718,780581
2019-01-29,86.446281,87.603302,85.991737,87.024796,78.647583,728265
2019-01-30,86.900826,87.768593,86.900826,87.644630,79.207748,863769
2019-01-31,88.016525,88.223137,86.446281,87.561981,79.133049,1280092
2019-02-01,87.603302,88.223137,86.694214,88.016525,79.543831,1119331
2019-02-04,87.561981,87.727272,86.983475,87.727272,79.282433,714496
2019-02-05,87.396690,88.429749,87.355370,88.429749,79.917282,966359
2019-02-06,87.892563,88.223137,87.272728,87.479340,79.058357,1020396
2019-02-07,86.859505,87.520660,86.859505,86.859505,78.498199,1082728
2019-02-08,86.818184,87.396690,86.074379,86.280991,77.975365,872353
2019-02-11,86.776855,87.107437,86.487602,86.818184,78.460854,890590
2019-02-12,87.438019,87.933884,87.024796,87.603302,79.170395,984315
2019-02-13,87.892563,88.429749,87.520660,87.975204,79.506500,1112054
2019-02-14,88.347107,88.429749,86.322311,87.603302,79.170395,1563203
2019-02-15,87.603302,88.471077,87.148758,88.305786,79.805260,1305795
2019-02-18,88.181816,88.925621,88.099174,88.429749,79.917282,719413
2019-02-19,88.388428,88.388428,87.727272,88.264465,79.767921,874387
2019-02-20,88.429749,89.628098,87.933884,89.421486,80.813545,1083438
2019-02-21,89.214874,89.958679,88.966942,89.958679,81.299042,998270
2019-02-22,90.082642,91.115700,89.917358,90.495865,81.784508,782767
2019-02-25,90.495865,90.785126,90.000000,90.413223,81.709831,586650
2019-02-26,90.826447,91.611572,90.371902,91.404961,82.606094,954412
2019-02-27,91.239670,91.239670,90.165291,90.495865,81.784508,774079
2019-02-28,90.413223,90.867767,90.289253,90.619835,81.896545,903277
2019-03-01,91.074379,91.694214,90.661156,91.280991,82.494057,1186683
2019-03-04,91.322311,91.446281,90.578514,90.826447,82.083275,698620
2019-03-05,91.157021,91.611572,90.702477,91.611572,82.792816,672478
2019-03-06,91.611572,92.396690,91.446281,92.396690,83.502365,889899
2019-03-07,92.314049,92.768593,91.157021,91.487602,82.680786,1383808
2019-03-08,91.363632,92.107437,91.074379,91.611572,82.792816,1293359
2019-03-11,92.148758,92.355370,91.570244,92.107437,83.240952,931956
2019-03-12,92.438019,92.520660,91.528923,92.024796,83.166267,1038141
2019-03-13,91.528923,92.355370,91.487602,92.272728,83.390335,1146980
2019-03-14,92.107437,92.933884,92.107437,92.933884,83.987839,982647
2019-03-15,92.975204,94.586777,92.892563,94.008263,84.958794,2732303
2019-03-18,94.132233,94.173553,92.975204,92.975204,84.025177,1081534
2019-03-19,92.975204,93.305786,92.438019,92.438019,83.539719,1081588
2019-03-20,92.355370,93.223137,92.314049,93.099174,84.137222,1043513
2019-03-21,93.347107,93.719009,92.851242,93.347107,84.361298,786519
2019-03-22,93.801651,93.801651,91.280991,91.446281,82.643440,1157810
2019-03-25,91.404961,92.685951,91.198349,92.644630,83.726433,1072544
2019-03-26,92.561981,93.471077,92.231407,93.347107,84.361298,693538
2019-03-27,93.801651,94.049583,92.727272,93.099174,84.137222,1009604
2019-03-28,93.388428,93.719009,93.140495,93.305786,84.323944,767430
2019-03-29,93.719009,93.801651,92.768593,93.677689,84.660049,990000
2019-04-01,94.049583,94.958679,93.884300,94.214874,85.145515,839043
2019-04-02,94.173553,94.628098,94.049583,94.297523,85.220215,621141
2019-04-03,94.793388,95.495865,94.462807,95.495865,86.303200,922670
2019-04-04,95.578514,95.661156,95.123962,95.619835,86.415237,856436
2019-04-05,95.661156,96.322311,95.495865,96.322311,87.050095,1202018
2019-04-08,96.280991,96.446281,95.867767,96.446281,87.162125,739503
2019-04-09,96.363632,96.694214,95.743797,95.785126,86.564621,847252
2019-04-10,96.280991,96.652893,96.074379,96.322311,87.050095,806901
2019-04-11,96.157021,96.363632,95.371902,95.578514,86.377907,877654
2019-04-12,95.454544,95.661156,95.000000,95.578514,86.377907,940179
2019-04-15,95.867767,95.867767,95.123962,95.826447,86.601959,540866
2019-04-16,96.074379,96.611572,95.867767,96.363632,87.087433,718453
2019-04-17,96.404961,96.900826,96.115700,96.818184,87.498230,1017760
2019-04-18,97.107437,98.140495,96.983475,97.768593,88.357147,1482053
2019-04-23,97.314049,97.520660,96.694214,97.479340,88.095741,830476
2019-04-24,97.355370,97.851242,96.735535,97.355370,87.983704,747040
2019-04-25,97.479340,98.347107,96.942146,98.347107,88.879982,984234
2019-04-26,98.305786,98.429749,97.066116,98.140495,88.693260,952539
2019-04-29,98.347107,98.347107,97.231407,97.520660,88.133087,732588
2019-04-30,97.809914,98.223137,96.900826,97.975204,88.543869,1266744
2019-05-02,97.933884,98.016525,97.272728,97.933884,88.506523,953737
2019-05-03,97.933884,98.140495,97.644630,97.975204,88.543869,557427
2019-05-06,96.735535,97.520660,96.198349,97.355370,87.983704,711578
2019-05-07,97.396690,97.603302,95.578514,95.619835,86.415237,958652
2019-05-08,95.661156,95.991737,95.165291,95.371902,86.191170,869917
2019-05-09,94.958679,95.041321,93.388428,93.471077,84.473335,1499049
2019-05-10,94.008263,94.586777,93.471077,93.842972,84.809418,1229605
2019-05-13,94.214874,94.421486,93.471077,93.636360,84.622688,1072870
2019-05-14,94.380165,95.206612,94.256195,95.206612,86.041794,936302
2019-05-15,95.206612,95.289253,93.760330,95.041321,85.892410,1061841
2019-05-16,95.041321,97.685951,94.752068,97.685951,88.282471,1393046
2019-05-17,97.148758,97.603302,96.735535,97.603302,88.207771,1510562
2019-05-20,95.661156,95.661156,92.561981,93.512398,86.450500,1358434
2019-05-21,94.008263,94.958679,93.636360,93.677689,86.603310,935434
2019-05-22,93.966942,95.000000,93.636360,94.793388,87.634750,1025443
2019-05-23,94.173553,94.214874,92.727272,92.975204,85.953865,1004140
2019-05-24,93.677689,94.214874,93.429749,93.966942,86.870720,790597
2019-05-27,94.504135,95.041321,94.173553,94.586777,87.443748,383184
2019-05-28,95.000000,95.000000,93.388428,93.388428,86.335892,1391084
2019-05-29,92.561981,92.933884,91.818184,92.520660,85.533661,1065610
2019-05-30,92.975204,93.595039,92.644630,93.347107,86.297699,560775
2019-05-31,92.603302,92.892563,91.818184,92.148758,85.189842,1181339
2019-06-03,91.900826,93.553719,91.776855,93.264465,86.221298,1003152
2019-06-04,93.223137,94.834709,92.768593,94.462807,87.329140,1255649
2019-06-05,94.628098,94.876030,93.966942,94.380165,87.252739,819842
2019-06-06,94.669418,95.537193,93.677689,94.380165,87.252739,1046129
2019-06-07,94.214874,97.314049,94.214874,96.611572,89.315628,1431151
2019-06-10,96.611572,96.652893,95.867767,95.950417,88.704399,436655
2019-06-11,96.404961,97.024796,96.198349,96.859505,89.544838,828958
2019-06-12,96.322311,97.851242,96.322311,97.768593,90.385269,863004
2019-06-13,97.438019,97.892563,96.942146,97.685951,90.308876,979795
2019-06-14,97.768593,98.140495,97.272728,98.140495,90.729095,823741
2019-06-17,98.016525,98.264465,97.644630,97.809914,90.423470,729730
2019-06-18,97.644630,100.082642,97.561981,100.082642,92.524567,1465831
2019-06-19,100.082642,100.495865,99.586777,99.834709,92.295364,1169873
2019-06-20,100.330582,102.396690,99.793388,99.793388,92.257156,1153753
2019-06-21,99.793388,101.115700,99.669418,101.115700,93.479607,2262203
2019-06-24,101.157021,101.570244,100.702477,100.785126,93.174011,988828
2019-06-25,100.330582,101.074379,100.123962,100.743797,93.135796,746655
2019-06-26,100.495865,100.743797,99.462807,99.752068,92.218964,934643
2019-06-27,99.958679,100.619835,99.545456,100.619835,93.021194,910978
2019-06-28,100.289253,101.776855,100.289253,101.694214,94.014442,1290519
2019-07-01,102.561981,102.768593,101.363632,101.363632,93.708817,833281
2019-07-02,101.859505,101.859505,100.991737,101.611572,93.938049,813230
2019-07-03,101.818184,102.438019,101.404961,102.190079,94.472855,629755
2019-07-04,102.190079,102.272728,101.446281,101.446281,93.785225,519888
2019-07-05,101.404961,101.570244,100.537193,101.239670,93.594215,847128
2019-07-08,100.826447,101.446281,100.702477,101.446281,93.785225,749230
2019-07-09,100.826447,101.528923,100.330582,101.157021,93.517807,843198
2019-07-10,100.826447,101.818184,100.578514,101.694214,94.014442,741600
2019-07-11,102.024796,102.190079,100.619835,100.743797,93.135796,644118
2019-07-12,100.991737,102.107437,100.785126,101.652893,93.976242,610639
2019-07-15,101.859505,102.520660,100.702477,101.776855,94.090843,832290
2019-07-16,101.776855,102.024796,101.322311,101.694214,94.014442,644818
2019-07-17,101.363632,102.231407,101.115700,101.239670,93.594215,734528
2019-07-18,100.826447,101.776855,100.661156,101.115700,93.479607,735424
2019-07-19,101.487602,102.107437,100.413223,100.743797,93.135796,787953
2019-07-22,100.867767,101.735535,100.785126,101.652893,93.976242,633644
2019-07-23,101.942146,103.264465,101.942146,102.851242,95.084091,881230
2019-07-24,102.768593,103.057854,102.314049,102.644630,94.893074,649217
2019-07-25,102.851242,102.975204,100.247932,101.404961,93.747032,1270046
2019-07-26,101.983475,102.644630,101.611572,102.438019,94.702065,719171
2019-07-29,102.066116,102.685951,101.859505,102.685951,94.931282,740460
2019-07-30,103.305786,105.123962,103.181816,103.471077,95.657112,1535777
2019-07-31,103.347107,104.173553,103.264465,103.305786,95.504311,1331007
2019-08-01,102.809914,104.338844,102.561981,104.338844,96.459351,1003077
2019-08-02,102.272728,102.768593,100.165291,100.289253,92.715576,1920845
2019-08-05,99.917358,100.826447,99.297523,99.793388,92.257156,1586453
2019-08-06,100.495865,101.611572,99.586777,99.586777,92.066154,1337079
2019-08-07,100.247932,101.157021,99.628098,100.082642,92.524567,1141144
2019-08-08,101.652893,102.809914,100.454544,102.809914,95.045891,1195311
2019-08-09,102.314049,102.727272,101.115700,101.239670,93.594215,855505
2019-08-12,101.735535,102.768593,101.198349,101.942146,94.243645,655208
2019-08-13,101.735535,103.760330,100.991737,103.305786,95.504311,1188924
2019-08-14,103.305786,103.347107,100.082642,100.413223,92.830185,1080742
2019-08-15,100.991737,101.404961,99.049583,100.413223,92.830185,1042197
2019-08-16,100.826447,102.024796,100.619835,101.818184,94.129059,973778
2019-08-19,102.314049,102.355370,101.363632,102.024796,94.320045,635333
2019-08-20,102.066116,102.644630,101.115700,101.404961,93.747032,653654
2019-08-21,102.024796,103.264465,101.983475,103.264465,95.466103,641591
2019-08-22,103.099174,103.677689,102.231407,102.644630,94.893074,714989
2019-08-23,103.264465,103.264465,101.033058,101.033058,93.403206,945047
2019-08-26,100.991737,102.314049,100.826447,102.231407,94.511055,593851
2019-08-27,101.735535,102.603302,101.239670,102.231407,94.511055,728658
2019-08-28,102.107437,102.355370,101.157021,102.314049,94.587463,686672
2019-08-29,102.314049,104.256195,102.066116,104.256195,96.382950,833284
2019-08-30,104.297523,104.917358,104.008263,104.669418,96.764961,812833
2019-09-02,104.628098,105.371902,104.545456,105.289253,97.337982,441248
2019-09-03,105.041321,105.123962,103.595039,103.595039,95.771713,812459
2019-09-04,104.338844,104.421486,103.719009,104.049583,96.191940,735752
2019-09-05,104.338844,104.380165,102.438019,102.727272,94.969482,1062106
2019-09-06,102.892563,103.595039,102.438019,103.553719,95.733513,1003794
2019-09-09,103.553719,103.595039,102.107437,102.107437,94.396454,826449
2019-09-10,102.024796,103.140495,101.776855,102.975204,95.198692,1087147
2019-09-11,103.388428,104.049583,102.851242,103.801651,95.962723,809908
2019-09-12,104.297523,106.363632,103.966942,105.826447,97.834610,1410696
2019-09-13,105.867767,105.991737,104.628098,104.793388,96.879570,951652
2019-09-16,104.504135,104.710747,104.090912,104.173553,96.306541,711480
2019-09-17,104.132233,105.743797,103.925621,105.743797,97.758209,777202
2019-09-18,105.702477,106.322311,105.165291,105.950417,97.949219,652589
2019-09-19,106.239670,107.603302,106.033058,107.438019,99.324478,1032386
2019-09-20,107.603302,108.388428,106.487602,108.099174,99.935715,2346359
2019-09-23,107.727272,108.305786,107.231407,107.520660,99.400879,805119
2019-09-24,108.140495,108.181816,107.355370,107.479340,99.362679,654525
2019-09-25,107.148758,107.479340,105.743797,106.611572,98.560448,756090
2019-09-26,106.446281,107.561981,106.363632,107.148758,99.057068,651340
2019-09-27,107.024796,107.809914,106.487602,106.942146,98.866058,670113
2019-09-30,107.024796,107.933884,106.487602,107.933884,99.782898,877688
2019-10-01,108.181816,108.388428,106.611572,106.611572,98.560448,827430
2019-10-02,106.446281,106.570244,103.181816,103.347107,95.542511,1339171
2019-10-03,103.677689,104.256195,103.057854,103.347107,95.542511,1169705
2019-10-04,103.925621,105.743797,103.595039,104.958679,97.032379,1142496
2019-10-07,105.590912,106.636360,104.500000,106.363632,98.331223,971643
2019-10-08,106.909088,107.545456,104.590912,104.590912,96.692390,1243581
2019-10-09,105.000000,106.045456,104.772728,105.636360,97.658882,914259
2019-10-10,105.272728,107.363632,105.045456,106.863632,98.793472,1039049
2019-10-11,107.409088,108.727272,106.863632,108.454544,100.264236,1089124
2019-10-14,108.181816,108.545456,107.227272,107.727272,99.591888,757753
2019-10-15,108.181816,108.818184,107.772728,107.909088,99.759979,1025948
2019-10-16,107.772728,108.090912,106.954544,107.727272,99.591888,989517
2019-10-17,107.590912,107.863632,106.409088,106.409088,98.373253,1043924
2019-10-18,106.727272,107.590912,106.363632,106.818184,98.751457,1087622
2019-10-21,106.818184,106.818184,105.681816,105.954544,97.953033,664186
2019-10-22,105.636360,106.454544,105.136360,105.545456,97.574837,640663
2019-10-23,105.090912,106.363632,105.090912,106.363632,98.331223,861034
2019-10-24,106.636360,106.636360,105.045456,105.909088,97.911011,922958
2019-10-25,106.454544,106.454544,105.272728,106.181816,98.163147,653667
2019-10-28,106.090912,106.863632,105.409088,106.636360,98.583351,838616
2019-10-29,106.545456,106.772728,105.909088,106.636360,98.583351,810459
2019-10-30,106.454544,107.000000,105.772728,106.545456,98.499329,817520
2019-10-31,106.500000,109.090912,106.227272,108.272728,100.096153,1558456
2019-11-01,108.590912,108.727272,107.136360,107.681816,99.549866,767690
2019-11-04,107.954544,109.090912,107.318184,108.272728,100.096153,831758
2019-11-05,108.363632,109.136360,108.045456,108.636360,100.432327,910523
2019-11-06,108.500000,109.000000,107.772728,109.000000,100.768501,857205
2019-11-07,109.090912,109.227272,107.863632,108.272728,100.096153,939390
2019-11-08,108.045456,108.818184,107.818184,108.681816,100.474350,877688
